Timestamp,User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation
09-03-2023 10:06,User_356,5,-105.00,56.00,1800.00,2300.00,85.00
09-03-2023 10:06,User_357,6,-43.00,48.00,14000.00,15300.00,75.00
09-03-2023 10:06,User_358,7,-108.00,53.00,1500.00,1900.00,70.00
09-03-2023 10:06,User_359,1,-43.00,5.00,500.00,500.00,70.00
09-03-2023 10:06,User_360,10,-110.00,0.00,100.00,100.00,70.00
09-03-2023 10:06,User_361,0,-119.00,74.00,390.00,390.00,60.00
09-03-2023 10:06,User_362,8,-60.00,48.00,0.00,15.00,90.00
09-03-2023 10:06,User_363,4,-45.00,43.00,5900.00,6200.00,80.00
09-03-2023 10:06,User_364,5,-106.00,57.00,1700.00,2200.00,85.00
09-03-2023 10:06,User_365,6,-43.00,49.00,14100.00,15400.00,75.00
09-03-2023 10:06,User_366,7,-109.00,54.00,1400.00,1800.00,70.00
09-03-2023 10:06,User_367,1,-42.00,5.00,400.00,400.00,70.00
09-03-2023 10:06,User_368,10,-110.00,0.00,100.00,100.00,70.00
09-03-2023 10:06,User_369,0,-120.00,75.00,380.00,380.00,60.00
09-03-2023 10:06,User_370,8,-59.00,49.00,0.00,10.00,90.00
09-03-2023 10:06,User_371,4,-44.00,44.00,6000.00,6300.00,80.00
09-03-2023 10:06,User_372,5,-107.00,58.00,1600.00,2100.00,85.00
09-03-2023 10:06,User_373,6,-42.00,50.00,14200.00,15500.00,75.00
09-03-2023 10:06,User_374,7,-110.00,55.00,1300.00,1700.00,70.00
09-03-2023 10:06,User_375,1,-42.00,5.00,400.00,400.00,70.00
09-03-2023 10:06,User_376,10,-111.00,0.00,100.00,100.00,70.00
09-03-2023 10:06,User_377,0,-121.00,76.00,370.00,370.00,60.00
09-03-2023 10:06,User_378,8,-58.00,50.00,0.00,5.00,90.00
09-03-2023 10:06,User_379,4,-43.00,45.00,6100.00,6400.00,80.00
09-03-2023 10:06,User_380,5,-108.00,59.00,1500.00,2000.00,85.00
09-03-2023 10:06,User_381,6,-41.00,51.00,14300.00,15600.00,75.00
09-03-2023 10:06,User_382,7,-111.00,56.00,1200.00,1600.00,70.00
09-03-2023 10:06,User_383,1,-41.00,5.00,400.00,400.00,70.00
09-03-2023 10:06,User_384,10,-111.00,0.00,100.00,100.00,70.00
09-03-2023 10:06,User_385,0,-122.00,77.00,360.00,360.00,60.00
09-03-2023 10:06,User_386,8,-57.00,51.00,0.00,0.00,90.00
09-03-2023 10:06,User_387,4,-42.00,46.00,6200.00,6500.00,80.00
09-03-2023 10:06,User_388,5,-109.00,60.00,1400.00,1900.00,85.00
09-03-2023 10:06,User_389,6,-41.00,52.00,14400.00,15700.00,75.00
09-03-2023 10:06,User_390,7,-112.00,57.00,1100.00,1500.00,70.00
09-03-2023 10:06,User_391,1,-40.00,5.00,400.00,400.00,70.00
09-03-2023 10:06,User_392,10,-112.00,0.00,100.00,100.00,70.00
09-03-2023 10:06,User_393,0,-123.00,78.00,350.00,350.00,60.00
09-03-2023 10:06,User_394,8,-56.00,52.00,0.00,0.00,90.00
09-03-2023 10:06,User_395,4,-41.00,47.00,6300.00,6600.00,80.00
09-03-2023 10:06,User_396,5,-110.00,61.00,1300.00,1800.00,85.00
09-03-2023 10:06,User_397,6,-40.00,53.00,14500.00,15800.00,75.00
09-03-2023 10:06,User_398,7,-113.00,58.00,1000.00,1400.00,70.00
09-03-2023 10:06,User_399,1,-40.00,5.00,400.00,400.00,70.00
09-03-2023 10:06,User_400,10,-113.00,0.00,100.00,100.00,70.00
09-03-2023 11:38,6746,0,-90.00,50.00,528.48,591.19,59.03
09-03-2023 11:09,7270,0,-90.00,39.00,650.00,650.00,61.29
09-03-2023 10:20,5997,6,-60.00,19.00,11577.76,14256.43,80.55
09-03-2023 10:24,2947,1,-71.00,0.00,1001.87,1108.07,76.66
09-03-2023 10:48,9510,8,-88.00,28.00,131.01,144.77,86.12
09-03-2023 10:06,9808,10,-90.00,11.00,108.93,108.93,79.97
09-03-2023 10:08,7584,9,-80.00,18.00,108.27,110.00,88.42
09-03-2023 10:04,5841,1,-55.00,12.00,734.88,1017.15,67.94
09-03-2023 11:27,1814,1,-57.00,5.00,648.52,746.66,70.69
09-03-2023 10:09,1239,7,-90.00,31.00,2872.63,3009.69,71.24
09-03-2023 11:33,3141,1,-65.00,15.00,1172.69,1250.00,69.21
09-03-2023 11:21,9984,3,-90.00,100.00,7.29,7.79,67.28
09-03-2023 11:38,2116,8,-88.00,25.00,139.05,148.37,86.55
09-03-2023 10:58,7515,10,-90.00,21.00,213.33,213.33,75.99
09-03-2023 10:28,6487,10,-90.00,4.00,94.41,94.41,82.28
09-03-2023 10:22,7319,8,-61.00,53.00,0.00,0.00,88.92
09-03-2023 10:17,7411,7,-83.00,40.00,3257.49,3851.61,71.80
09-03-2023 11:03,6538,1,-66.00,14.00,925.61,1111.28,69.49
09-03-2023 10:38,5042,0,-90.00,39.00,672.40,672.40,61.35
09-03-2023 10:55,9749,8,-82.00,23.00,155.03,172.46,89.51
09-03-2023 10:34,8864,5,-90.00,51.00,1899.60,2396.00,80.26
09-03-2023 11:30,5869,4,-40.00,44.00,6356.92,6356.92,79.48
09-03-2023 11:17,7997,7,-86.00,27.00,3316.54,3873.33,72.44
09-03-2023 10:11,5840,6,-75.00,33.00,10834.09,13402.08,73.02
09-03-2023 11:03,5088,6,-84.00,18.00,9888.17,11626.31,73.31
09-03-2023 10:34,7775,7,-81.00,20.00,4174.59,4777.21,74.37
09-03-2023 10:38,6898,3,-90.00,95.00,1.06,2.14,66.98
09-03-2023 10:36,9332,3,-90.00,100.00,1.03,2.15,67.29
09-03-2023 11:02,9448,5,-90.00,56.00,2728.35,3171.39,81.51
09-03-2023 11:21,8047,10,-90.00,35.00,1047.52,1047.52,66.40
09-03-2023 10:45,5183,10,-90.00,0.00,109.39,109.39,83.37
09-03-2023 11:14,3438,1,-64.00,0.00,921.11,990.75,74.61
09-03-2023 10:52,4794,7,-90.00,30.00,4089.16,4700.09,69.27
09-03-2023 10:44,1635,1,-40.00,4.00,533.81,533.81,70.63
09-03-2023 10:41,7544,5,-90.00,59.00,1800.17,2417.84,78.90
09-03-2023 10:23,7324,0,-90.00,66.00,428.06,431.43,58.90
09-03-2023 10:53,3145,6,-47.00,35.00,14177.84,14566.49,76.39
09-03-2023 10:06,6426,7,-86.00,29.00,3400.35,3559.88,71.82
09-03-2023 11:37,1412,0,-90.00,55.00,435.39,435.39,58.90
09-03-2023 11:27,3328,0,-90.00,73.00,485.16,510.28,59.09
09-03-2023 10:30,1844,8,-65.00,43.00,31.84,53.71,89.59
09-03-2023 11:11,4497,6,-81.00,25.00,11227.29,12441.82,72.60
09-03-2023 10:34,3311,1,-58.00,2.00,877.50,1140.69,72.69
09-03-2023 10:48,2206,6,-88.00,25.00,10609.14,13122.27,74.34
09-03-2023 10:25,3439,7,-90.00,55.00,1627.48,1779.98,74.55
09-03-2023 11:11,7740,7,-90.00,34.00,3493.23,3902.89,69.43
09-03-2023 10:35,9814,0,-90.00,68.00,537.36,537.36,58.90
09-03-2023 11:27,8036,5,-90.00,53.00,1691.16,2201.37,79.31
09-03-2023 11:19,7119,6,-40.00,41.00,12936.40,16762.77,80.25
09-03-2023 11:12,7454,5,-90.00,31.00,3705.79,4387.00,83.82
09-03-2023 10:42,3696,0,-90.00,42.00,668.47,668.47,60.28
09-03-2023 10:07,1840,6,-61.00,18.00,12655.04,13331.10,78.20
09-03-2023 11:40,8794,7,-90.00,54.00,980.47,1533.56,78.44
09-03-2023 11:34,2309,7,-90.00,29.00,4094.34,4535.81,69.03
09-03-2023 11:03,9811,10,-90.00,33.00,725.21,860.18,68.33
09-03-2023 11:29,9728,8,-80.00,18.00,159.27,170.89,90.36
09-03-2023 11:20,1548,0,-90.00,46.00,636.20,644.45,59.39
09-03-2023 10:21,2526,5,-90.00,54.00,1448.51,2261.96,79.26
09-03-2023 10:18,6674,1,-75.00,0.00,921.36,1397.57,78.45
09-03-2023 10:10,3298,7,-90.00,42.00,2736.54,3093.62,70.74
09-03-2023 11:38,2558,5,-79.00,36.00,4201.71,4968.39,86.12
09-03-2023 10:34,1749,5,-79.00,36.00,4751.24,5543.73,84.31
09-03-2023 11:17,1037,6,-76.00,32.00,10237.14,13257.00,73.04
09-03-2023 11:38,1969,10,-90.00,30.00,758.41,759.22,68.79
09-03-2023 11:45,5450,7,-90.00,62.00,1351.21,1899.79,76.45
09-03-2023 10:56,8515,4,-52.00,32.00,5025.66,6003.01,81.01
09-03-2023 10:25,9497,4,-62.00,26.00,3884.44,4651.96,81.37
09-03-2023 11:24,6012,10,-90.00,27.00,573.67,652.63,71.04
09-03-2023 10:13,5591,7,-90.00,38.00,2075.83,2652.49,73.49
09-03-2023 10:21,1801,4,-76.00,18.00,2615.79,3171.83,81.46
09-03-2023 10:43,4783,8,-73.00,34.00,70.98,100.41,91.62
09-03-2023 11:36,5677,4,-73.00,22.00,2815.84,2844.34,79.31
09-03-2023 10:54,5396,0,-90.00,54.00,588.83,588.83,58.92
09-03-2023 11:03,1499,4,-78.00,22.00,2276.22,2526.11,79.62
09-03-2023 10:18,4260,0,-90.00,61.00,455.11,528.48,58.99
09-03-2023 11:28,8528,1,-56.00,0.00,751.41,926.11,72.62
09-03-2023 10:16,7454,0,-90.00,68.00,475.70,512.48,58.94
09-03-2023 11:07,9120,4,-53.00,37.00,5676.74,5807.17,79.24
09-03-2023 11:36,7363,10,-90.00,25.00,1090.74,1119.14,67.63
09-03-2023 11:08,6824,6,-63.00,24.00,12543.33,14457.00,78.52
09-03-2023 10:11,1521,4,-77.00,34.00,1926.63,2962.16,78.35
09-03-2023 10:08,4980,8,-65.00,56.00,0.00,13.96,88.77
09-03-2023 11:16,8493,6,-72.00,19.00,9799.35,12168.66,75.55
09-03-2023 10:37,8914,6,-65.00,21.00,11261.80,11837.65,74.22
09-03-2023 11:07,1604,7,-90.00,50.00,1482.79,1929.58,75.15
09-03-2023 10:55,7882,10,-90.00,25.00,493.84,497.35,72.48
09-03-2023 11:07,9059,7,-90.00,44.00,2693.68,3548.44,71.47
09-03-2023 11:23,3874,1,-44.00,4.00,506.85,506.85,70.03
09-03-2023 11:06,1313,0,-90.00,59.00,524.67,563.52,58.96
09-03-2023 10:54,7418,5,-83.00,33.00,3632.64,4368.23,85.58
09-03-2023 10:14,9609,5,-90.00,32.00,3728.15,3966.87,83.47
09-03-2023 10:16,8582,5,-83.00,38.00,4459.32,5051.68,84.40
09-03-2023 11:30,4345,6,-77.00,20.00,10083.84,12585.29,75.43
09-03-2023 10:53,8075,6,-56.00,30.00,11936.53,15618.16,80.17
09-03-2023 10:31,8819,5,-90.00,47.00,1836.86,2134.51,80.23
09-03-2023 10:48,7402,6,-61.00,29.00,12563.04,12563.04,72.96
09-03-2023 11:21,2809,10,-90.00,18.00,538.65,540.37,74.32
09-03-2023 11:32,2679,0,-90.00,36.00,703.78,703.78,62.59
09-03-2023 10:39,5752,5,-80.00,26.00,4037.27,4915.02,86.97
09-03-2023 10:49,7594,5,-78.00,40.00,4415.77,4729.87,84.59
09-03-2023 10:40,5209,8,-60.00,50.00,0.00,19.70,89.11
09-03-2023 11:30,9201,4,-52.00,31.00,5156.26,5914.96,80.80
09-03-2023 10:16,9539,1,-45.00,5.00,385.07,385.07,69.99
09-03-2023 10:32,7685,0,-90.00,60.00,593.85,632.15,58.98
09-03-2023 10:21,1208,6,-53.00,46.00,12175.38,15652.69,75.83
09-03-2023 11:15,8454,0,-90.00,45.00,648.44,648.44,59.55
09-03-2023 11:21,3372,1,-69.00,10.00,1038.09,1038.09,71.74
09-03-2023 10:59,6532,7,-90.00,31.00,3958.21,4226.94,68.93
09-03-2023 10:15,1359,5,-79.00,35.00,4504.16,5105.83,85.91
09-03-2023 10:18,9001,10,-90.00,32.00,777.57,777.57,68.29
09-03-2023 10:38,4412,8,-71.00,38.00,32.88,65.90,90.98
09-03-2023 11:13,3023,8,-62.00,44.00,0.00,0.00,89.58
09-03-2023 10:21,7226,0,-90.00,52.00,556.39,657.36,59.06
09-03-2023 10:27,3694,8,-85.00,25.00,152.83,188.33,88.49
09-03-2023 11:07,7207,6,-73.00,19.00,11310.61,13242.70,77.02
09-03-2023 10:51,9845,8,-88.00,9.00,149.82,181.63,89.31
09-03-2023 11:25,7588,7,-90.00,45.00,2559.53,3225.95,71.52
09-03-2023 10:57,3956,10,-90.00,2.00,105.26,105.26,82.80
09-03-2023 11:11,5675,10,-87.00,33.00,1597.18,1597.18,64.13
09-03-2023 10:28,4667,0,-90.00,69.00,485.77,550.77,58.98
09-03-2023 10:29,1991,7,-90.00,49.00,1134.17,1578.69,77.97
09-03-2023 10:52,7148,0,-90.00,60.00,507.76,507.76,58.89
09-03-2023 10:33,7827,8,-70.00,40.00,28.08,59.61,90.61
09-03-2023 10:29,7675,10,-90.00,23.00,287.85,313.54,74.71
09-03-2023 11:28,8738,10,-90.00,27.00,373.70,428.07,72.70
09-03-2023 10:32,1035,1,-47.00,0.00,428.87,428.87,71.74
09-03-2023 10:29,2042,1,-42.00,2.00,506.98,548.17,70.71
09-03-2023 10:58,4579,10,-90.00,22.00,822.37,822.37,70.79
09-03-2023 10:46,9904,8,-74.00,20.00,77.98,104.29,92.18
09-03-2023 10:22,3793,4,-64.00,20.00,4008.87,4023.22,80.94
09-03-2023 10:56,4223,7,-85.00,28.00,3693.33,3864.05,71.53
09-03-2023 10:22,5853,4,-64.00,12.00,3447.57,4157.48,83.13
09-03-2023 10:49,8659,5,-90.00,33.00,3410.55,4175.56,84.54
09-03-2023 10:36,5138,1,-67.00,11.00,1081.34,1124.70,71.07
09-03-2023 11:06,6410,1,-53.00,7.00,746.57,749.05,69.19
09-03-2023 11:12,9953,4,-71.00,26.00,3272.41,3272.41,79.25
09-03-2023 11:22,9732,1,-36.00,0.00,419.95,437.62,72.56
09-03-2023 10:31,9101,7,-90.00,48.00,1221.93,1577.89,77.57
09-03-2023 11:09,8996,6,-63.00,32.00,11713.39,13358.09,73.91
09-03-2023 11:26,9757,6,-58.00,39.00,13192.17,13882.19,73.42
09-03-2023 10:04,5590,5,-78.00,42.00,3718.52,4538.60,83.85
09-03-2023 11:07,6845,4,-63.00,32.00,4234.11,4234.11,79.56
09-03-2023 10:45,4293,6,-77.00,34.00,9725.29,11608.02,68.89
09-03-2023 11:09,2503,5,-89.00,33.00,3430.34,4276.25,84.97
09-03-2023 11:42,3974,8,-84.00,21.00,115.46,141.81,89.29
09-03-2023 11:23,1362,7,-84.00,26.00,3389.31,4034.01,73.51
09-03-2023 10:30,2462,5,-75.00,37.00,4158.40,4735.87,84.46
09-03-2023 11:02,8936,4,-48.00,42.00,5216.36,6173.29,80.29
09-03-2023 10:17,3432,0,-90.00,55.00,616.66,616.66,58.92
09-03-2023 11:13,4965,5,-83.00,27.00,3869.72,4874.77,86.52
09-03-2023 10:16,1646,4,-80.00,15.00,2358.36,2854.00,82.00
09-03-2023 10:51,3568,5,-77.00,30.00,4625.41,5059.67,85.95
09-03-2023 10:55,8051,10,-90.00,22.00,539.56,539.56,73.06
09-03-2023 10:35,6912,6,-54.00,23.00,13018.12,13765.65,78.11
09-03-2023 10:35,5562,0,-90.00,44.00,590.39,590.39,59.54
09-03-2023 11:26,7462,6,-65.00,16.00,11886.26,11886.26,75.65
09-03-2023 10:49,5265,10,-90.00,12.00,276.41,297.76,78.26
09-03-2023 10:21,5927,6,-48.00,44.00,14264.17,15432.46,76.15
09-03-2023 10:50,6565,7,-86.00,20.00,4331.54,4331.54,70.97
09-03-2023 10:16,7791,1,-73.00,18.00,1109.25,1244.51,69.67
09-03-2023 10:53,3526,1,-60.00,0.00,681.07,915.85,73.54
09-03-2023 10:10,6862,7,-90.00,38.00,2195.61,2773.10,72.94
09-03-2023 10:37,6956,8,-88.00,12.00,153.92,196.84,88.75
09-03-2023 10:13,3041,4,-67.00,25.00,3034.54,3474.08,79.25
09-03-2023 11:34,8487,8,-61.00,47.00,0.00,25.20,89.34
09-03-2023 11:39,9487,7,-82.00,26.00,3897.27,4219.61,73.01
09-03-2023 10:21,5955,4,-75.00,29.00,2950.45,2950.45,78.69
09-03-2023 11:34,8236,0,-90.00,43.00,646.40,720.28,60.14
09-03-2023 10:15,7638,4,-74.00,19.00,2888.49,3372.02,81.35
09-03-2023 11:43,3256,8,-80.00,42.00,68.80,90.40,89.37
09-03-2023 11:23,1121,1,-46.00,8.00,651.10,651.10,68.62
09-03-2023 10:50,5789,1,-59.00,0.00,614.73,679.94,73.18
09-03-2023 11:07,8323,10,-90.00,10.00,90.25,96.90,80.42
09-03-2023 10:17,5017,8,-71.00,32.00,22.79,48.55,91.77
09-03-2023 11:27,8640,7,-90.00,52.00,1526.16,1748.56,75.05
09-03-2023 10:16,4770,5,-82.00,43.00,4602.58,5172.00,84.13
09-03-2023 10:09,6887,1,-71.00,15.00,1080.59,1080.59,70.08
09-03-2023 11:19,6041,10,-90.00,6.00,100.64,104.33,81.60
09-03-2023 11:39,2140,8,-89.00,26.00,136.23,166.97,85.64
09-03-2023 10:08,6175,4,-70.00,16.00,2960.01,3162.50,80.59
09-03-2023 10:15,7682,1,-50.00,9.00,543.04,625.02,68.59
09-03-2023 10:18,4174,0,-90.00,41.00,617.70,617.70,60.44
09-03-2023 10:26,3161,0,-90.00,38.00,610.58,641.92,61.66
09-03-2023 11:43,7910,5,-89.00,34.00,3421.64,3477.95,83.51
09-03-2023 11:07,3665,5,-90.00,52.00,1449.68,2079.39,79.10
09-03-2023 11:03,9375,0,-90.00,57.00,533.23,533.23,58.90
09-03-2023 10:10,6865,5,-88.00,44.00,3867.89,4521.28,83.50
09-03-2023 10:37,1156,6,-53.00,35.00,13438.20,13438.20,73.57
09-03-2023 10:12,8331,5,-90.00,41.00,2870.78,3231.23,83.37
09-03-2023 10:34,4482,7,-85.00,42.00,3191.14,3520.38,70.99
09-03-2023 11:23,5145,6,-59.00,23.00,12618.66,14423.18,79.18
09-03-2023 10:49,1930,10,-90.00,3.00,188.69,199.47,81.79
09-03-2023 10:22,5238,4,-47.00,40.00,5659.55,5903.88,79.32
09-03-2023 11:36,6656,5,-83.00,36.00,4041.54,4248.18,84.60
09-03-2023 11:19,4550,5,-90.00,48.00,2328.51,2753.77,81.62
09-03-2023 11:12,4580,4,-43.00,50.00,5446.68,6341.36,80.50
09-03-2023 10:13,9641,10,-90.00,9.00,104.85,104.85,80.63
09-03-2023 11:29,5309,10,-90.00,8.00,93.06,98.75,81.02
09-03-2023 10:51,3455,7,-90.00,48.00,1058.09,1456.97,78.77
09-03-2023 11:22,6191,8,-74.00,39.00,61.22,77.68,91.16
09-03-2023 10:36,7425,6,-67.00,26.00,10603.14,13399.84,76.09
09-03-2023 10:53,9224,6,-64.00,19.00,12849.50,13410.89,77.62
09-03-2023 11:42,9244,7,-90.00,32.00,2941.42,3001.34,70.75
09-03-2023 10:23,3888,1,-48.00,12.00,454.77,529.21,67.90
09-03-2023 10:40,5965,0,-90.00,57.00,596.45,647.41,58.99
09-03-2023 11:39,6139,7,-90.00,44.00,1426.37,1786.48,76.41
09-03-2023 10:26,4257,10,-89.00,36.00,1197.28,1243.86,65.68
09-03-2023 10:57,1848,3,-90.00,100.00,7.41,8.17,67.28
09-03-2023 11:05,9019,6,-68.00,30.00,11407.90,13347.36,74.14
09-03-2023 11:29,1551,10,-90.00,0.00,93.99,106.98,83.47
09-03-2023 11:17,7661,10,-87.00,30.00,944.61,1026.76,69.05
09-03-2023 10:52,4026,1,-57.00,2.00,931.29,1076.13,72.27
09-03-2023 10:37,9068,6,-72.00,28.00,9524.92,13776.44,76.24
09-03-2023 10:40,3524,5,-87.00,32.00,3403.43,4240.89,85.24
09-03-2023 10:19,4681,7,-89.00,35.00,3899.67,3899.67,68.87
09-03-2023 11:31,4529,10,-87.00,27.00,1398.66,1584.89,66.06
09-03-2023 11:05,4987,8,-85.00,22.00,118.18,140.12,88.94
09-03-2023 10:38,5175,10,-90.00,15.00,965.62,965.62,71.79
09-03-2023 11:04,7428,10,-90.00,6.00,296.02,296.02,80.02
09-03-2023 10:50,9152,8,-86.00,25.00,117.67,147.51,88.11
09-03-2023 10:47,2965,5,-86.00,38.00,3617.84,4676.08,85.55
09-03-2023 10:06,2393,5,-84.00,41.00,4095.91,4095.91,83.90
09-03-2023 10:34,8945,8,-61.00,47.00,15.90,42.61,89.28
09-03-2023 10:41,5161,5,-90.00,35.00,3117.39,4041.88,84.80
09-03-2023 10:49,6091,6,-67.00,35.00,10440.46,12454.13,71.15
09-03-2023 10:29,3572,7,-90.00,21.00,4226.29,4389.83,68.90
09-03-2023 10:17,3973,4,-51.00,34.00,5434.50,5711.96,79.62
09-03-2023 10:40,8711,7,-90.00,51.00,1640.06,2147.18,74.15
09-03-2023 11:05,9482,8,-75.00,28.00,56.97,80.21,91.64
09-03-2023 10:35,1614,6,-76.00,22.00,11208.39,12412.23,73.94
09-03-2023 11:22,3432,6,-64.00,29.00,11580.96,12088.84,72.09
09-03-2023 10:12,7393,0,-90.00,44.00,633.94,672.30,59.79
09-03-2023 10:11,3915,6,-80.00,32.00,11416.82,13227.91,72.93
09-03-2023 11:22,5999,4,-58.00,39.00,5009.97,5117.81,79.44
09-03-2023 11:36,1002,7,-82.00,40.00,4357.39,4357.39,69.76
09-03-2023 10:57,1049,6,-82.00,32.00,11348.66,11946.36,69.94
09-03-2023 10:04,8042,0,-90.00,45.00,673.25,695.79,59.70
09-03-2023 11:16,4098,5,-76.00,36.00,4073.15,4879.78,85.26
09-03-2023 11:37,1931,10,-90.00,25.00,368.06,416.33,73.38
09-03-2023 11:20,2673,7,-90.00,27.00,4279.12,4279.12,68.39
09-03-2023 10:38,8214,8,-61.00,54.00,0.00,19.29,88.84
09-03-2023 11:39,3653,5,-79.00,30.00,4278.48,4787.54,86.17
09-03-2023 11:26,5492,8,-64.00,43.00,16.05,41.46,89.62
09-03-2023 10:19,9934,4,-51.00,34.00,5460.64,6441.02,81.05
09-03-2023 11:23,9853,6,-60.00,21.00,11000.92,13306.69,78.11
09-03-2023 11:12,9423,7,-90.00,36.00,3879.94,4306.04,69.46
09-03-2023 11:01,6276,7,-78.00,36.00,3792.19,4201.16,73.69
09-03-2023 10:42,5527,10,-90.00,3.00,99.11,102.45,82.54
09-03-2023 10:25,1251,3,-90.00,96.00,8.69,9.54,66.99
09-03-2023 11:30,6921,0,-90.00,67.00,385.80,385.80,58.93
09-03-2023 10:19,1024,7,-90.00,32.00,3464.70,4358.96,69.93
09-03-2023 10:37,7354,8,-69.00,39.00,19.49,49.21,90.63
09-03-2023 10:24,6156,6,-69.00,26.00,11968.81,14083.53,76.67
09-03-2023 11:26,5074,7,-90.00,29.00,3422.17,3983.46,69.72
09-03-2023 10:18,3243,4,-74.00,12.00,2958.70,3577.39,83.30
09-03-2023 11:13,7513,4,-46.00,44.00,6319.30,6658.10,79.05
09-03-2023 10:12,4553,0,-90.00,42.00,627.12,627.12,60.17
09-03-2023 10:56,3649,8,-57.00,59.00,0.00,4.93,88.41
09-03-2023 10:34,4973,0,-90.00,44.00,643.71,654.14,59.74
09-03-2023 10:39,5104,7,-90.00,57.00,1246.54,1718.41,76.58
09-03-2023 10:45,1812,6,-71.00,31.00,11683.23,11683.23,69.80
09-03-2023 11:13,8682,4,-67.00,13.00,3811.74,3962.96,82.90
09-03-2023 11:09,7508,6,-81.00,18.00,140.64,167.47,88.08
09-03-2023 10:17,1664,5,-90.00,55.00,1785.01,2331.40,79.36
09-03-2023 10:28,1970,10,-90.00,0.00,98.38,98.38,83.46
09-03-2023 10:35,1966,8,-77.00,36.00,54.09,74.76,90.66
09-03-2023 10:20,5246,1,-61.00,7.00,720.51,873.15,70.63
09-03-2023 10:56,2785,0,-90.00,50.00,501.76,595.40,59.08
09-03-2023 11:26,8271,7,-79.00,31.00,3719.34,4828.81,74.12
09-03-2023 10:44,5433,4,-49.00,48.00,5396.27,5649.82,79.14
09-03-2023 10:30,7857,6,-52.00,47.00,13910.26,13910.26,71.81
09-03-2023 10:11,1027,10,-90.00,15.00,816.80,882.29,72.86
09-03-2023 11:14,6288,10,-90.00,15.00,473.72,532.22,75.65
09-03-2023 10:58,5154,8,-78.00,36.00,76.89,114.53,90.23
09-03-2023 10:43,8597,10,-90.00,5.00,305.88,305.88,80.24
09-03-2023 11:16,4542,4,-48.00,39.00,5311.42,5719.82,79.49
09-03-2023 11:06,3823,5,-90.00,45.00,2273.52,2774.64,82.12
09-03-2023 11:17,7456,6,-45.00,48.00,12841.71,16294.84,77.13
09-03-2023 10:10,5281,1,-66.00,12.00,969.22,1201.97,70.61
09-03-2023 10:54,5056,6,-64.00,22.00,12792.80,12792.80,75.31
09-03-2023 11:08,9670,3,-90.00,100.00,2.90,3.74,67.28
09-03-2023 10:55,2552,10,-90.00,3.00,107.86,107.86,82.48
09-03-2023 11:06,8134,1,-57.00,0.00,649.58,649.58,72.71
09-03-2023 10:32,1438,8,-85.00,37.00,83.19,123.75,87.14
09-03-2023 11:23,7737,5,-78.00,29.00,3982.69,4956.93,87.19
09-03-2023 11:20,4764,6,-43.00,55.00,15360.90,15360.90,73.76
09-03-2023 10:06,9745,5,-77.00,38.00,4829.79,5015.64,84.78
09-03-2023 10:50,9782,6,-51.00,42.00,12399.06,14632.18,74.57
09-03-2023 10:52,1408,7,-86.00,23.00,4313.94,4652.43,70.21
09-03-2023 10:16,3515,6,-66.00,21.00,11054.49,12934.43,76.60
09-03-2023 10:51,2411,7,-84.00,32.00,4048.33,4987.82,70.81
09-03-2023 10:35,4269,6,-44.00,45.00,13346.05,16376.97,78.11
09-03-2023 11:34,9090,10,-90.00,28.00,737.00,737.00,69.60
09-03-2023 10:25,4999,0,-90.00,48.00,721.76,721.76,59.42
09-03-2023 10:51,2979,6,-46.00,55.00,15249.75,15249.75,73.25
09-03-2023 10:44,9372,7,-90.00,55.00,1448.14,1955.12,75.27
09-03-2023 10:22,8529,3,-90.00,100.00,2.75,4.22,67.28
09-03-2023 10:44,1756,4,-44.00,35.00,5308.41,6003.63,80.61
09-03-2023 10:11,2872,0,-90.00,60.00,430.52,441.08,58.91
09-03-2023 11:04,5038,5,-83.00,36.00,3792.63,4010.61,84.51
09-03-2023 11:15,7257,6,-48.00,32.00,12685.19,15303.44,79.34
09-03-2023 11:37,4941,8,-58.00,46.00,0.00,24.10,89.31
09-03-2023 10:26,7722,10,-90.00,26.00,749.60,826.21,69.94
09-03-2023 10:24,7488,5,-90.00,29.00,3820.14,3820.14,83.27
09-03-2023 11:05,7693,4,-78.00,24.00,2534.44,2813.57,79.88
09-03-2023 10:36,2071,10,-90.00,12.00,386.28,415.94,77.36
09-03-2023 10:30,3704,0,-90.00,73.00,387.27,387.27,59.07
09-03-2023 10:07,5911,4,-78.00,29.00,2943.96,2943.96,79.12
09-03-2023 10:57,4209,0,-90.00,43.00,596.33,596.33,59.82
09-03-2023 11:28,7043,0,-90.00,42.00,609.22,609.22,60.13
09-03-2023 11:16,7783,3,-90.00,96.00,0.92,1.97,67.00
09-03-2023 10:38,8559,7,-90.00,28.00,3696.02,3696.02,68.95
09-03-2023 10:51,2095,4,-47.00,30.00,4954.79,5458.16,80.16
09-03-2023 11:04,4603,1,-61.00,1.00,886.82,1179.43,73.97
09-03-2023 10:53,1261,7,-90.00,29.00,3467.18,3679.93,69.45
09-03-2023 11:01,9161,6,-69.00,21.00,10842.59,12560.26,75.56
09-03-2023 10:14,2960,0,-90.00,65.00,577.34,577.34,58.91
09-03-2023 10:55,7327,4,-46.00,52.00,6459.61,6459.61,78.04
09-03-2023 11:34,8434,10,-90.00,0.00,103.30,103.30,83.42
