User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,posx,posy
411,Emergency_Service,-66.7,34.4,4.7,6.3,79.4,98,76
412,Online_Gaming,-93.4,78.6,2.8,3.7,91.8,9,80
413,Online_Gaming,-79.4,84.0,1.0,2.7,77.3,45,4
414,Web_Browsing,-41.2,16.5,0.9,2.2,82.7,73,91
415,Video_Call,-21.2,90.8,1.5,2.5,85.6,37,93
416,Online_Gaming,-43.3,64.5,1.0,1.2,57.4,75,41
417,File_Download,-75.6,86.8,11.7,11.9,56.3,6,4
418,Online_Gaming,-99.5,49.5,1.8,2.8,64.7,95,87
419,Web_Browsing,-94.2,26.1,0.6,1.5,84.0,9,64
420,Web_Browsing,-21.3,63.6,0.8,1.1,75.8,38,60
421,Video_Streaming,-23.4,38.1,8.7,9.0,62.4,21,54
422,VoIP_Call,-79.1,64.3,0.2,0.8,58.6,19,13
423,Streaming,-83.5,50.1,2.3,2.7,67.9,94,5
424,Background_Download,-34.6,16.2,8.6,10.1,92.1,85,77
425,Streaming,-99.0,71.3,4.5,6.4,98.6,24,42
426,File_Download,-32.3,26.9,16.9,18.5,80.2,26,10
427,Video_Streaming,-42.3,22.5,6.9,7.5,70.4,59,90
428,Online_Gaming,-57.8,64.2,1.0,1.2,53.3,7,35
429,Video_Streaming,-37.6,64.4,4.0,4.5,89.5,66,39
430,Online_Gaming,-62.8,13.3,1.6,3.4,88.6,86,71
431,Voice_Call,-92.4,89.8,0.3,0.8,55.9,24,89
432,Streaming,-45.1,47.7,3.1,3.5,75.1,16,27
433,Streaming,-85.3,89.2,2.7,3.8,59.0,56,83
434,Voice_Call,-90.0,50.9,0.1,0.9,90.5,93,88
435,Video_Call,-82.0,84.8,1.7,2.3,79.0,7,90
436,Background_Download,-64.3,23.6,7.5,9.2,51.8,84,24
437,VoIP_Call,-52.4,27.5,0.1,0.5,75.8,52,8
438,Emergency_Service,-24.9,83.4,8.2,9.4,57.3,52,94
439,Voice_Call,-3.4,63.7,0.2,0.9,92.6,45,83
440,Video_Call,-58.5,25.6,1.8,3.4,72.3,15,3
441,Emergency_Service,-76.0,43.2,7.1,7.2,64.2,59,10
442,Voice_Call,-92.1,72.4,0.2,1.8,99.0,11,65
443,Emergency_Service,-92.7,76.0,8.4,9.0,86.7,45,61
444,Voice_Call,-32.5,16.9,0.3,1.6,92.6,45,11
445,File_Download,-43.2,56.0,18.9,20.4,96.2,93,26
446,Online_Gaming,-24.6,28.7,2.1,3.9,65.9,19,0
447,VoIP_Call,-85.9,16.5,0.3,1.4,61.7,7,62
448,Voice_Call,-45.4,51.3,0.5,1.9,71.2,30,93
449,File_Download,-51.2,69.6,18.2,19.4,79.1,38,77
450,File_Download,-63.4,79.1,13.3,13.5,51.1,21,61
451,VoIP_Call,-41.8,76.0,0.2,0.9,70.7,69,91
452,Background_Download,-31.9,96.9,7.3,8.2,89.0,80,92
453,Voice_Call,-78.4,81.2,0.4,1.1,58.4,18,91
454,File_Download,-29.3,20.8,14.2,15.3,78.2,21,32
455,Video_Call,-99.9,82.4,1.4,2.0,87.7,90,91
456,File_Download,-1.2,88.1,19.5,19.7,85.1,30,85
457,Online_Gaming,-4.6,17.4,2.1,3.8,62.9,18,56
458,Emergency_Service,-38.6,75.1,4.6,6.6,59.5,50,52
459,File_Download,-10.5,39.3,12.7,13.8,68.4,13,77
460,Streaming,-13.1,20.9,4.9,5.3,92.1,17,2
461,Streaming,-29.1,10.6,3.9,5.3,72.1,68,84
462,Streaming,-17.0,11.2,2.1,2.2,98.4,22,30
463,Video_Call,-32.1,13.6,1.7,3.1,73.9,84,35
464,Video_Call,-37.8,66.7,1.7,2.3,69.0,47,39
465,Web_Browsing,-72.4,41.3,0.7,0.8,74.4,3,62
466,Video_Streaming,-73.4,87.3,5.7,6.2,92.5,22,11
467,Voice_Call,-33.7,49.0,0.2,0.4,70.9,53,51
468,Emergency_Service,-24.0,82.0,2.5,3.2,65.6,41,30
469,Background_Download,-54.0,12.1,7.7,8.7,76.7,34,30
470,Online_Gaming,-56.0,96.1,2.8,4.0,53.0,8,63
471,Web_Browsing,-73.6,55.8,0.7,1.9,92.7,76,57
472,Streaming,-96.0,49.2,3.5,3.9,50.4,69,94
473,File_Download,-21.0,59.5,15.9,16.2,55.5,20,11
474,Web_Browsing,-41.6,17.4,0.8,2.3,66.8,75,23
475,File_Download,-13.7,10.4,6.8,7.8,54.5,2,22
476,File_Download,-71.5,24.4,9.2,10.8,83.1,99,82
477,VoIP_Call,-29.2,54.9,0.2,0.6,96.7,59,43
478,Streaming,-4.8,60.0,4.4,5.3,85.4,95,59
479,VoIP_Call,-8.5,68.6,0.2,0.7,83.8,30,47
480,Voice_Call,-33.3,92.2,0.1,1.5,96.2,49,88
481,Web_Browsing,-67.3,46.6,0.6,0.8,65.6,86,68
482,Video_Streaming,-5.8,58.9,8.8,9.7,93.4,22,72
483,Background_Download,-52.1,34.0,5.4,7.0,58.5,16,64
484,Video_Streaming,-12.0,91.4,7.3,9.2,57.2,1,80
485,Background_Download,-8.8,41.4,5.8,6.3,57.0,40,24
486,Video_Call,-82.5,60.7,1.9,2.5,88.9,69,9
487,Voice_Call,-39.8,28.0,0.3,2.1,75.1,84,89
488,Web_Browsing,-46.5,13.3,1.0,2.5,75.9,36,11
489,Web_Browsing,-26.3,27.6,0.6,1.5,53.0,39,56
490,VoIP_Call,-67.1,63.9,0.2,1.0,79.3,85,94
491,File_Download,-21.7,45.8,13.9,14.1,58.8,6,53
492,Online_Gaming,-50.8,47.5,1.1,1.6,53.0,92,85
493,Emergency_Service,-69.2,52.8,5.9,7.6,99.3,63,17
494,Video_Streaming,-10.6,72.5,6.1,7.1,56.4,92,16
495,Video_Call,-93.0,70.2,2.0,3.8,60.2,23,23
496,Online_Gaming,-42.3,22.2,1.6,3.5,86.8,41,20
497,Video_Call,-38.0,38.1,1.6,2.0,52.7,58,90
498,VoIP_Call,-15.8,97.1,0.3,2.3,91.6,15,26
499,File_Download,-78.4,82.3,15.6,16.0,86.0,38,78
500,Voice_Call,-36.0,55.2,0.3,2.2,81.3,45,79
501,File_Download,-39.9,96.6,6.5,7.6,82.2,53,62
502,Emergency_Service,-92.4,99.1,2.6,3.9,98.1,34,85
503,Background_Download,-16.1,38.2,5.7,7.0,59.4,81,88
504,File_Download,-35.7,70.7,15.2,16.7,85.2,39,1
505,Web_Browsing,-97.7,17.7,0.8,0.9,55.0,72,86
506,Web_Browsing,-23.5,72.9,0.7,2.2,76.5,56,44
507,File_Download,-14.6,94.2,16.8,17.8,87.7,48,99
508,Streaming,-13.8,34.3,4.5,5.9,71.5,62,3
509,Voice_Call,-43.9,74.2,0.2,1.4,98.5,99,99
510,Video_Streaming,-42.8,40.4,8.7,10.7,93.3,66,73
511,Emergency_Service,-88.0,36.2,8.1,8.8,93.8,77,11
512,Background_Download,-47.7,82.5,6.1,6.3,80.7,78,8
513,VoIP_Call,-86.7,22.1,0.4,0.6,86.0,80,30
514,Voice_Call,-3.6,21.8,0.1,1.7,70.9,3,39
515,Background_Download,-69.5,87.4,7.3,8.4,59.6,48,34
516,Web_Browsing,-91.3,43.7,0.7,2.2,50.4,37,88
517,Voice_Call,-40.6,91.7,0.2,2.1,80.2,15,49
518,Web_Browsing,-54.9,75.1,0.8,1.6,77.1,62,68
519,Voice_Call,-70.7,37.2,0.2,0.4,69.0,59,18
520,File_Download,-30.8,22.0,15.5,16.4,66.1,58,99
521,Online_Gaming,-42.3,37.4,1.8,1.8,80.6,74,66
522,Background_Download,-17.8,45.2,6.8,7.8,86.2,79,69
523,Streaming,-54.4,63.2,3.9,4.8,88.1,34,89
524,Voice_Call,-85.8,29.2,0.5,1.7,67.7,0,18
525,Web_Browsing,-95.3,36.8,0.6,1.3,62.5,68,4
526,Emergency_Service,-93.1,96.0,4.5,5.3,89.5,60,63
527,Streaming,-44.5,45.8,4.2,4.8,51.4,62,79
528,Voice_Call,-66.8,62.3,0.4,1.4,63.0,46,79
529,File_Download,-19.8,42.0,15.8,17.5,90.1,51,89
530,Background_Download,-26.5,15.1,6.4,7.9,65.8,78,46
531,Streaming,-14.4,15.2,3.0,3.6,92.8,51,60
532,Video_Call,-34.6,34.2,1.0,3.0,86.6,54,96
533,Streaming,-96.1,43.2,2.9,3.7,98.3,48,32
534,Video_Streaming,-52.9,62.6,6.3,8.2,79.0,51,8
535,VoIP_Call,-93.7,24.4,0.1,1.2,70.2,36,94
536,VoIP_Call,-66.9,67.9,0.1,0.4,56.6,81,71
537,Video_Call,-70.6,87.2,1.9,2.6,79.1,47,38
538,Video_Streaming,-66.8,36.7,7.4,7.5,68.8,24,58
539,Web_Browsing,-44.1,70.0,0.6,1.0,74.3,93,81
540,Emergency_Service,-85.4,90.1,8.3,9.3,56.4,14,69
541,Online_Gaming,-57.2,85.3,2.9,4.1,56.9,31,22
542,Background_Download,-15.2,27.0,8.2,8.5,87.7,47,81
543,Voice_Call,-47.9,58.3,0.4,1.5,76.0,90,4
544,File_Download,-54.3,52.8,11.4,11.9,88.3,28,63
545,VoIP_Call,-21.2,93.2,0.2,1.4,79.4,76,55
546,Video_Streaming,-0.7,15.1,8.4,9.8,82.6,20,64
547,Background_Download,-43.9,44.8,7.9,8.4,63.7,74,37
548,Background_Download,-43.7,55.9,6.5,8.1,96.6,86,78
549,VoIP_Call,-68.9,74.2,0.1,2.0,94.9,58,40
550,Video_Streaming,-4.3,12.7,3.6,3.8,58.6,92,61
551,Emergency_Service,-95.0,96.3,5.9,6.9,89.6,60,99
552,File_Download,-30.3,56.9,16.4,18.2,86.6,76,22
553,File_Download,-40.4,54.0,8.0,8.7,58.1,42,22
554,Video_Streaming,-63.7,37.0,9.3,10.9,83.9,64,99
555,Voice_Call,-61.7,54.7,0.2,0.7,53.6,27,76
556,Video_Streaming,-67.8,36.2,7.3,8.0,53.1,3,19
557,Web_Browsing,-41.3,90.7,0.5,1.6,90.0,79,98
558,VoIP_Call,-24.5,33.3,0.3,1.0,58.6,80,31
559,Video_Call,-60.1,41.3,1.4,2.9,53.6,43,79
560,VoIP_Call,-13.9,57.3,0.4,1.8,92.9,13,45
561,Streaming,-54.1,19.0,4.7,6.0,78.7,40,58
562,VoIP_Call,-1.9,49.4,0.2,2.2,76.0,26,7
563,VoIP_Call,-56.9,10.7,0.2,1.1,69.6,6,1
564,Web_Browsing,-2.4,63.8,0.6,2.0,85.4,38,31
565,Online_Gaming,-56.5,73.8,1.5,2.2,87.8,48,30
566,File_Download,-80.5,61.5,10.0,11.7,86.1,26,33
567,File_Download,-87.8,47.4,13.8,13.9,63.1,87,31
568,Streaming,-12.8,55.2,2.7,4.2,98.2,62,12
569,File_Download,-68.6,31.3,5.5,5.8,89.0,13,84
570,File_Download,-45.5,94.0,18.0,18.1,63.5,21,14
571,Video_Streaming,-74.4,58.5,6.8,8.6,74.5,61,92
572,Background_Download,-41.2,70.8,9.0,10.8,77.3,93,70
573,File_Download,-82.4,55.2,15.4,16.6,86.6,20,48
574,Online_Gaming,-22.9,30.4,1.8,3.1,97.2,72,39
575,Web_Browsing,-39.7,100.0,1.0,1.2,90.9,93,61
576,Video_Call,-96.1,29.8,1.3,2.6,94.3,71,4
577,Online_Gaming,-89.1,29.7,2.3,2.3,58.8,48,36
578,Video_Streaming,-8.9,47.3,8.6,8.6,55.0,98,56
579,Background_Download,-54.2,74.0,5.1,6.3,63.4,32,21
580,Streaming,-79.4,41.4,4.1,6.0,84.3,6,46
581,Video_Streaming,-86.2,27.7,6.9,7.0,81.3,55,46
582,Background_Download,-52.5,32.6,8.0,8.9,75.9,97,79
583,File_Download,-7.9,28.3,14.0,15.2,78.2,78,66
584,Emergency_Service,-23.2,86.8,7.1,8.6,54.9,57,81
585,Video_Call,-43.0,57.0,1.0,2.5,99.7,34,62
586,VoIP_Call,-71.9,68.4,0.5,0.7,82.2,61,58
587,Video_Streaming,-29.5,67.6,6.8,8.8,69.8,87,72
588,VoIP_Call,-26.4,78.8,0.5,0.9,70.6,79,90
589,Video_Streaming,-97.1,22.4,5.4,6.0,78.4,64,32
590,Web_Browsing,-24.4,28.6,1.0,1.7,96.1,9,88
591,Video_Call,-8.4,50.0,1.6,2.3,96.6,53,24
592,Streaming,-54.1,76.0,2.3,2.9,79.1,16,81
593,Background_Download,-85.2,95.1,6.9,8.3,66.0,30,85
594,Video_Streaming,-19.6,76.3,7.6,7.6,97.3,0,30
595,Web_Browsing,-49.3,45.0,0.8,1.4,57.7,78,72
596,File_Download,-31.8,92.0,6.8,8.4,85.0,94,83
597,Background_Download,-52.1,33.2,8.5,8.8,79.2,5,73
598,Emergency_Service,-63.4,20.7,9.0,10.1,85.3,79,92
599,Video_Call,-0.5,32.7,1.3,1.9,90.6,21,39
600,Background_Download,-94.1,25.7,6.9,8.9,96.7,76,15
601,Streaming,-59.7,54.3,5.0,6.9,80.3,32,21
602,Background_Download,-30.6,80.1,7.4,8.9,68.1,65,50
603,Video_Streaming,-34.4,60.0,9.9,10.1,93.4,88,43
604,Web_Browsing,-3.7,59.6,0.6,1.0,68.8,42,51
605,Video_Call,-42.1,89.6,1.6,3.5,68.2,63,10
606,Background_Download,-12.7,98.8,8.9,9.5,75.3,61,96
607,Voice_Call,-21.8,13.4,0.3,2.3,77.5,98,29
608,Voice_Call,-57.2,89.3,0.2,2.0,78.6,20,75
609,Online_Gaming,-7.5,15.0,2.8,4.6,84.9,35,76
610,Streaming,-47.0,85.8,2.4,2.8,58.2,78,66
611,Video_Call,-77.3,42.5,1.5,2.2,55.4,13,40
612,Video_Call,-91.2,92.8,1.7,2.7,65.9,75,58
613,VoIP_Call,-44.1,35.5,0.3,1.0,98.9,70,19
614,Voice_Call,-51.2,35.3,0.2,2.0,82.5,94,15
615,File_Download,-73.1,39.9,8.4,9.5,58.8,50,28
616,Background_Download,-96.9,72.4,7.5,9.4,96.1,53,53
617,Voice_Call,-83.8,37.6,0.4,1.5,55.7,35,43
618,Emergency_Service,-91.2,92.1,8.5,10.0,51.7,97,61
619,Video_Streaming,-11.5,70.1,8.1,9.8,98.2,75,4
620,Online_Gaming,-0.4,56.1,1.7,2.5,71.0,1,41
621,Video_Call,-51.4,38.0,1.0,2.6,94.0,4,61
622,Online_Gaming,-42.0,99.4,1.4,3.3,90.1,11,36
623,Emergency_Service,-65.2,57.1,5.8,7.1,51.2,31,23
624,Voice_Call,-37.9,82.0,0.4,1.3,84.7,0,20
625,Web_Browsing,-37.0,75.4,0.5,2.1,75.2,47,19
626,Video_Streaming,-64.7,44.7,8.7,10.7,60.9,39,30
627,Streaming,-5.0,57.6,2.1,3.9,62.1,9,77
628,Video_Streaming,-26.8,28.9,7.0,8.8,53.2,16,96
629,Emergency_Service,-0.7,23.1,7.8,8.2,88.9,93,96
630,Web_Browsing,-57.3,65.4,0.9,1.2,81.0,16,94
631,Video_Call,-92.9,23.7,1.1,3.1,76.3,82,82
632,Online_Gaming,-45.7,94.4,2.8,4.3,61.5,61,66
633,Voice_Call,-81.7,28.0,0.2,1.5,64.5,39,40
634,Web_Browsing,-58.0,13.2,0.7,2.3,67.6,86,67
635,Background_Download,-5.9,17.5,5.6,5.8,81.3,86,43
636,Voice_Call,-21.1,54.8,0.3,0.5,98.9,95,59
637,Emergency_Service,-65.6,34.8,5.4,7.2,71.4,19,78
638,Web_Browsing,-22.2,41.3,0.7,1.6,72.0,30,56
639,Video_Streaming,-49.5,80.7,5.0,5.9,98.2,24,82
640,Online_Gaming,-70.9,97.0,1.6,1.6,90.3,68,29
641,Background_Download,-94.0,68.7,6.1,6.7,88.0,35,86
642,File_Download,-11.8,77.5,14.0,14.9,54.3,15,69
643,Background_Download,-40.6,78.6,7.6,9.2,79.2,36,58
644,Online_Gaming,-12.1,80.5,1.4,1.9,59.4,93,68
645,File_Download,-16.6,25.2,13.4,15.0,79.3,64,72
646,Streaming,-92.2,37.5,4.3,4.4,71.3,23,41
647,Web_Browsing,-5.2,57.0,0.6,1.6,70.4,6,9
648,File_Download,-71.0,71.1,16.7,18.1,62.7,9,60
649,Video_Streaming,-73.7,55.9,5.8,6.6,58.2,57,31
650,Voice_Call,-18.0,53.9,0.3,0.5,54.9,91,47
651,Video_Streaming,-40.9,61.9,3.8,5.0,81.7,14,52
652,Video_Streaming,-73.3,79.8,9.8,10.5,63.9,40,67
653,Voice_Call,-60.0,25.4,0.3,2.2,88.2,47,80
654,Online_Gaming,-38.2,79.6,1.2,2.6,68.5,63,25
655,Web_Browsing,-67.1,22.3,0.9,2.7,51.7,51,55
656,Video_Streaming,-16.4,20.9,4.8,6.3,80.8,31,21
657,Video_Call,-93.9,28.2,1.3,2.2,72.5,54,62
658,Emergency_Service,-75.4,77.5,8.6,10.5,77.7,50,72
659,VoIP_Call,-39.5,74.3,0.4,2.3,81.5,37,11
660,Emergency_Service,-78.3,74.0,8.2,8.4,78.9,67,43
661,Background_Download,-34.1,76.3,6.2,7.8,65.8,26,54
662,VoIP_Call,-5.4,50.1,0.4,1.6,58.4,31,89
663,VoIP_Call,-63.1,55.6,0.4,1.5,65.8,60,8
664,VoIP_Call,-77.4,74.2,0.3,0.4,79.3,38,50
665,Voice_Call,-47.7,65.1,0.4,0.6,81.7,4,1
666,Streaming,-52.4,44.7,3.0,3.8,51.0,31,86
667,Emergency_Service,-9.8,54.5,2.3,4.1,95.6,28,98
668,File_Download,-80.1,72.8,11.3,12.2,65.3,10,95
669,VoIP_Call,-38.5,34.6,0.3,0.8,89.4,64,79
670,Streaming,-60.2,52.9,2.5,2.6,63.5,59,64
671,Background_Download,-70.5,33.9,9.0,10.0,70.8,83,57
672,VoIP_Call,-17.0,23.4,0.4,1.2,78.5,28,27
673,Emergency_Service,-77.3,97.6,6.6,6.9,92.7,40,20
674,Web_Browsing,-32.9,48.9,1.0,1.6,78.6,33,5
675,Background_Download,-31.3,75.5,7.0,8.9,58.0,97,42
676,Online_Gaming,-11.7,96.3,1.9,3.6,57.0,3,37
677,Voice_Call,-5.3,93.3,0.3,0.9,50.3,13,8
678,Background_Download,-9.0,51.4,6.3,6.9,92.8,93,73
679,Web_Browsing,-85.8,98.6,0.7,1.7,58.9,57,73
680,Background_Download,-93.0,91.9,9.1,10.1,98.2,9,47
681,Background_Download,-91.5,30.4,5.5,7.0,51.4,83,58
682,VoIP_Call,-97.1,63.2,0.2,1.2,89.9,11,9
683,File_Download,-91.3,24.0,11.2,12.9,78.0,34,43
684,Online_Gaming,-83.0,96.9,2.0,3.6,68.0,91,59
685,Background_Download,-76.2,40.0,8.7,9.5,63.9,63,68
686,Emergency_Service,-61.4,95.1,3.0,3.3,75.9,0,4
687,File_Download,-48.4,20.0,16.9,18.8,57.6,33,17
688,VoIP_Call,-44.7,29.1,0.4,1.4,91.3,79,2
689,Background_Download,-46.8,61.5,7.7,8.9,57.5,50,87
690,File_Download,-59.1,32.0,5.5,7.3,60.6,38,54
691,Streaming,-42.0,88.7,2.1,2.2,78.9,87,27
692,Video_Call,-51.9,60.2,1.3,2.3,52.5,48,90
693,Web_Browsing,-61.9,75.8,0.7,0.8,85.7,2,13
694,Emergency_Service,-41.1,93.4,9.1,9.2,91.9,32,48
695,Video_Streaming,-12.5,28.4,8.5,9.2,88.1,73,79
696,Online_Gaming,-82.5,55.6,1.4,2.1,89.9,76,98
697,Video_Call,-56.5,96.6,1.8,3.5,78.9,16,49
698,Video_Call,-4.7,57.2,1.4,2.7,77.8,60,32
699,Video_Call,-4.3,12.4,1.4,2.5,73.5,18,46
700,VoIP_Call,-50.9,41.6,0.2,1.3,66.8,93,42
701,Streaming,-38.3,34.8,2.4,2.8,60.9,27,26
702,Video_Streaming,-55.1,79.7,4.4,5.9,90.6,1,45
703,Online_Gaming,-28.0,67.1,1.6,2.8,89.5,15,90
704,Background_Download,-70.8,12.0,5.9,6.3,83.2,23,42
705,Web_Browsing,-4.6,40.5,0.6,2.2,60.3,61,19
706,Streaming,-17.0,50.0,3.1,4.8,55.7,46,2
707,Streaming,-23.7,31.7,4.6,5.0,73.8,64,79
708,Emergency_Service,-71.8,41.0,3.9,5.4,80.4,84,90
709,VoIP_Call,-54.8,59.7,0.2,1.8,57.4,64,33
710,File_Download,-81.0,66.2,13.6,14.4,93.2,99,10
711,Background_Download,-4.9,56.5,5.1,6.8,76.3,52,69
712,Video_Streaming,-47.4,20.7,6.1,6.1,57.8,46,69
713,Web_Browsing,-57.5,87.9,0.8,2.2,74.3,9,41
714,Video_Call,-29.3,43.5,1.9,2.7,73.4,97,2
715,Background_Download,-93.9,33.5,5.1,5.4,89.3,16,30
716,Streaming,-83.3,69.8,2.2,4.2,88.8,84,7
717,Background_Download,-83.5,10.7,6.9,7.3,50.7,57,94
718,Background_Download,-35.0,28.7,5.0,5.6,52.8,39,87
719,VoIP_Call,-11.9,44.6,0.4,1.6,74.5,49,8
720,Video_Call,-36.1,50.3,1.2,2.7,77.7,79,22
721,Streaming,-94.0,74.5,4.2,4.3,98.6,25,9
722,Video_Streaming,-56.4,41.2,4.2,4.3,67.3,11,24
723,Web_Browsing,-42.6,90.8,0.7,2.4,55.9,13,27
724,Online_Gaming,-78.2,89.8,2.1,3.8,99.6,22,17
725,Streaming,-90.0,25.4,4.8,6.0,77.9,83,39
726,VoIP_Call,-41.9,98.4,0.5,0.8,73.1,85,97
727,VoIP_Call,-97.9,30.4,0.2,1.1,88.4,56,10
728,File_Download,-64.8,99.4,13.0,14.2,95.2,21,32
729,VoIP_Call,-97.1,62.7,0.3,1.1,88.5,42,25
730,Streaming,-47.0,74.1,3.3,4.9,56.5,45,68
731,Voice_Call,-78.6,94.8,0.1,1.7,67.5,84,52
732,Background_Download,-43.9,18.3,8.9,9.5,70.5,54,89
733,Voice_Call,-32.1,32.2,0.5,0.7,72.4,0,11
734,Background_Download,-25.9,81.2,7.9,9.0,80.0,55,4
735,VoIP_Call,-21.0,54.5,0.1,0.3,72.1,73,91
736,Emergency_Service,-56.9,22.6,3.6,5.3,54.7,25,86
737,Video_Call,-7.4,40.1,1.9,1.9,94.5,28,20
738,Video_Streaming,-68.4,83.2,6.1,7.8,75.5,43,93
739,Video_Call,-83.5,35.8,1.7,1.9,64.7,55,91
740,Video_Call,-23.2,17.1,1.4,3.3,96.1,12,23
741,Video_Call,-46.1,34.1,2.0,2.5,90.5,73,94
742,Background_Download,-10.4,93.6,9.7,10.5,97.9,41,6
743,Web_Browsing,-91.0,64.3,0.9,1.8,99.5,58,26
744,Video_Call,-44.2,61.3,1.5,2.7,63.5,11,79
745,Background_Download,-86.8,96.8,5.8,5.8,80.2,80,35
746,VoIP_Call,-49.8,77.6,0.5,1.7,97.0,78,19
747,Background_Download,-39.0,94.3,7.4,8.1,77.0,52,71
748,Video_Call,-4.7,34.1,1.9,2.2,97.9,31,20
749,Online_Gaming,-23.8,86.7,2.7,4.7,89.5,85,70
750,Web_Browsing,-65.6,91.8,0.5,0.9,53.1,81,21
751,Emergency_Service,-25.0,70.9,9.5,11.3,53.4,15,92
752,Web_Browsing,-32.0,61.7,0.9,1.3,57.1,68,45
753,Video_Streaming,-17.7,44.6,7.2,8.5,88.4,72,54
754,VoIP_Call,-42.7,56.3,0.1,1.3,57.5,38,40
755,Video_Call,-3.2,52.8,1.1,2.9,58.7,11,30
756,Online_Gaming,-71.2,74.2,1.2,1.7,72.9,52,83
757,File_Download,-51.5,44.6,17.8,19.5,69.6,34,49
758,Video_Streaming,-72.5,88.1,9.3,10.6,78.6,90,94
759,Online_Gaming,-95.9,24.4,1.6,2.2,57.8,76,22
760,Video_Streaming,-4.6,56.0,9.7,10.8,64.6,75,82
761,Background_Download,-13.0,53.6,5.7,6.4,69.5,14,71
762,Voice_Call,-80.9,13.9,0.4,1.4,55.9,80,29
763,Background_Download,-69.9,39.0,9.3,10.8,57.9,88,55
764,Online_Gaming,-84.9,70.3,2.4,4.0,84.8,88,29
765,Voice_Call,-7.8,81.6,0.2,0.2,55.8,42,13
766,Streaming,-24.6,14.1,3.6,4.5,89.2,93,95
767,VoIP_Call,-84.4,16.5,0.3,0.9,95.7,30,6
768,Background_Download,-83.7,53.0,9.8,11.7,93.3,76,71
769,Streaming,-63.7,89.7,2.2,4.1,77.7,24,34
770,Background_Download,-8.9,53.1,9.1,9.5,75.6,54,76
771,Video_Streaming,-19.3,15.2,6.0,6.4,96.2,94,92
772,Online_Gaming,-41.3,61.3,1.6,2.7,50.7,51,61
773,Emergency_Service,-37.2,10.7,8.0,9.2,83.7,16,79
774,Streaming,-97.1,48.8,2.2,3.7,87.9,84,35
775,Background_Download,-44.7,27.1,5.3,7.1,87.1,60,5
776,Video_Streaming,-92.3,66.0,9.8,10.1,63.0,40,25
777,Online_Gaming,-89.9,29.1,2.6,4.0,82.6,9,34
778,Voice_Call,-19.6,54.7,0.1,1.8,51.6,27,87
779,Video_Streaming,-12.6,30.7,7.1,8.1,66.3,19,24
780,Online_Gaming,-46.1,16.1,1.2,1.4,54.2,39,87
781,VoIP_Call,-70.0,41.1,0.1,0.4,71.7,61,49
782,Voice_Call,-30.8,76.9,0.3,0.6,66.4,94,98
783,Voice_Call,-12.4,34.7,0.4,0.6,62.0,78,98
784,Background_Download,-0.8,37.5,5.2,5.6,72.8,49,18
785,VoIP_Call,-34.7,85.1,0.4,0.5,84.8,84,72
786,VoIP_Call,-14.4,20.5,0.2,0.3,82.7,29,76
787,Streaming,-95.4,24.1,2.1,2.8,52.9,22,43
788,Background_Download,-85.2,54.3,7.2,8.3,59.5,42,58
789,Online_Gaming,-13.4,43.1,2.2,3.4,91.6,5,20
790,Voice_Call,-17.4,89.7,0.5,0.8,96.0,76,46
791,Background_Download,-21.9,76.9,9.1,10.9,98.1,14,8
792,Online_Gaming,-4.4,16.4,1.3,1.5,75.8,72,7
793,Video_Streaming,-65.7,28.0,9.5,10.8,72.1,1,36
794,File_Download,-32.0,92.0,9.5,11.2,63.1,16,90
795,Emergency_Service,-13.0,71.5,7.3,9.3,79.2,57,95
796,File_Download,-48.6,61.9,6.9,7.5,65.2,98,87
797,Voice_Call,-92.5,41.3,0.4,0.9,60.9,16,41
798,Emergency_Service,-69.6,59.6,4.9,6.8,97.4,92,76
799,Voice_Call,-64.7,99.5,0.5,1.5,57.2,58,87
800,File_Download,-71.0,17.8,16.1,16.1,55.8,41,28
801,Streaming,-16.7,52.9,4.6,6.4,75.9,34,18
802,VoIP_Call,-7.0,96.6,0.3,1.5,99.8,16,12
803,Video_Streaming,-64.0,97.3,6.4,8.0,71.9,7,12
804,Streaming,-26.6,20.9,3.2,4.8,69.4,86,31
805,Voice_Call,-14.4,30.6,0.3,0.4,88.1,7,71
806,Online_Gaming,-2.3,77.3,2.9,2.9,97.6,50,18
807,Online_Gaming,-97.0,28.8,1.4,2.4,99.9,64,63
808,Online_Gaming,-58.9,85.9,1.4,2.9,76.2,11,39
809,Streaming,-22.6,29.2,3.3,5.2,56.5,27,78
810,Voice_Call,-47.6,67.0,0.3,0.7,80.5,70,67
811,Background_Download,-60.2,63.6,8.8,9.6,83.6,72,83
812,File_Download,-54.8,97.0,6.2,7.1,75.2,47,43
813,Video_Streaming,-8.7,53.4,8.2,9.9,66.7,75,47
814,Voice_Call,-10.3,73.9,0.1,1.1,98.1,42,33
815,Voice_Call,-80.5,71.0,0.5,1.1,61.8,50,44
816,Online_Gaming,-89.9,62.5,2.2,3.3,87.4,32,30
817,Emergency_Service,-35.0,79.4,6.4,7.2,65.2,31,51
818,Background_Download,-65.2,35.7,9.1,11.1,68.6,32,34
819,File_Download,-3.1,80.9,14.5,16.0,62.4,58,20
820,Background_Download,-86.7,24.8,7.0,8.2,89.1,57,34
821,VoIP_Call,-24.5,58.7,0.5,0.8,76.9,81,68
